taxon_id	speciesName	order	patch_area	change_patch_area	habitat_intactness_p5	habitat_intactness_p10	habitat_intactness_p50	habitat_intactness_p90	habitat_intactness_p95	change_habitat_intactness_p5	change_habitat_intactness_p10	change_habitat_intactness_p50	change_habitat_intactness_p90	change_habitat_intactness_p95	patch_intactness_p5	patch_intactness_p10	patch_intactness_p50	patch_intactness_p90	patch_intactness_p95	change_patch_intactness_p5	change_patch_intactness_p10	change_patch_intactness_p50	change_patch_intactness_p90	change_patch_intactness_p95	habitat_breadth	range_size	gestation_length	weaning_age	realm	criterionB	rl_cat	threatened_status
763	Akodon toba	Rodentia	0.405716926	-0.025670534	0.013	0.028	0.196	0.56	0.631	-0.002	-0.005	-0.02	-0.028	-0.027	0.249	0.273	0.432	0.647	0.691	-0.01	-0.01	-0.016	-0.023	-0.026	1	445764	25.401	23.517	Neotropic	0	LC	Non-threatened
111932681	Cryptomys hottentotus	Rodentia	0.032950638	-0.00151524	0.003	0.007	0.045	0.129	0.172	0	0	-0.001	-0.002	-0.003	0.162	0.183	0.251	0.371	0.416	-0.002	-0.001	-0.002	0	0.001	4	428975	82.196	45.654	Afrotropic	0	LC	Non-threatened
19320	Rattus adustus	Rodentia	0	0	0.012	0.012	0.052	0.077	0.08	-0.002	-0.001	-0.003	-0.005	-0.004											1	345	25.044	26.291	Indomalayan	0	DD	Data deficient
16971364	Microcebus margotmarshae	Primates	0	0	0.035	0.05	0.112	0.172	0.186	-0.007	-0.01	-0.023	-0.038	-0.033											1	914	102.26	76.091	Afrotropic	1	EN	Threatened
4139	Cephalophus dorsalis	Cetartiodactyla	0.204155633	-0.06538977	0.002	0.005	0.101	0.37	0.495	-0.001	-0.001	-0.015	-0.068	-0.099	0.244	0.265	0.366	0.646	0.712	-0.006	-0.004	-0.02	-0.036	0.045	1	3584628	236	87.925	Afrotropic	0	NT	Non-threatened
219	Acinonyx jubatus	Carnivora	0.413608744	-0.015684296	0.016	0.03	0.2	0.867	0.951	-0.003	-0.004	-0.015	-0.024	-0.021	0.269	0.304	0.626	0.953	0.969	0	0.002	-0.001	-0.021	-0.009	6	2957863	90.12	107	Afrotropic	0	VU	Threatened
15143	Oecomys trinitatis	Rodentia	0.470058604	-0.018486751	0.004	0.011	0.219	0.874	0.948	-0.001	-0.002	-0.019	-0.037	-0.023	0.271	0.32	0.646	0.952	0.978	-0.003	-0.005	-0.035	-0.01	0.001	2	4840656	29.069	25.098	Neotropic	0	LC	Non-threatened
54007828	Microgale brevicaudata	Afrosoricida	0.043149226	-0.031526988	0.01	0.016	0.075	0.196	0.228	-0.003	-0.004	-0.021	-0.044	-0.045	0.198	0.213	0.276	0.349	0.37	-0.012	-0.009	-0.02	-0.056	-0.068	3	149713	69.317	46.176	Afrotropic	0	LC	Non-threatened
7960	Equus zebra	Perissodactyla	0.278066325	-0.006057436	0.022	0.034	0.162	0.557	0.725	0	-0.001	-0.003	-0.004	-0.004	0.238	0.261	0.45	0.802	0.874	0	0	0.003	0	-0.001	3	323074	363.49	304	Afrotropic	0	VU	Threatened
21146	Suncus mertensi	Eulipotyphla	0	0	0.002	0.002	0.005	0.016	0.021	-0.001	-0.001	0	-0.003	-0.004											1	26	26.794	22.661	Australasia	1	EN	Threatened
84557696	Murina eleryi	Chiroptera	0	0	0.002	0.005	0.027	0.051	0.053	0	-0.001	-0.002	-0.005	-0.004											1	1084			Indomalayan	0	LC	Non-threatened
84562267	Murina walstoni	Chiroptera	0.059630152	-0.011095453	0	0	0.004	0.171	0.268	0	0	-0.001	-0.024	-0.031	0.217	0.239	0.351	0.518	0.551	0.009	0.008	-0.003	-0.05	-0.06	2	173855			Indomalayan	0	DD	Data deficient
42595	Thomomys clusius	Rodentia	0.000268276	0	0.01	0.011	0.025	0.112	0.139	0	0	0	-0.001	-0.001	0.121	0.121	0.121	0.185	0.185	0	0	0	-0.006	-0.006	1	7455	22.74	36.648	Nearctic	0	LC	Non-threatened
41411	Sorex planiceps	Eulipotyphla	0.112162648	-0.003418496	0.003	0.007	0.081	0.378	0.57	0	-0.001	-0.008	-0.025	-0.031	0.332	0.374	0.554	0.648	0.669	-0.005	-0.013	-0.027	-0.036	-0.04	2	27790	23.623	24.533	Palearctic	0	LC	Non-threatened
14139	Myotis aelleni	Chiroptera	0.388429752	-0.030991736	0.027	0.053	0.137	0.346	0.358	-0.003	-0.007	-0.015	-0.027	-0.03	0.242	0.251	0.325	0.36	0.421	-0.012	-0.009	-0.024	-0.008	-0.018		484	77.833	49.486	Neotropic	0	DD	Data deficient
13931	Murexia rothschildi	Dasyuromorphia	0.576611554	-0.334292791	0.167	0.222	0.308	0.369	0.39	-0.025	-0.033	-0.04	-0.024	-0.027	0.297	0.304	0.337	0.387	0.398	-0.011	-0.014	-0.005	-0.013	-0.021	2	14939	20	106.54	Australasia	0	NT	Non-threatened
13219	Mesocricetus auratus	Rodentia	0	0	0	0	0	0.001	0.001	0	0	0	-0.001	0											1	4714	16	20.505	Palearctic	1	VU	Threatened
7797	Eothenomys chinensis	Rodentia	0.115333481	-0.000332373	0.002	0.007	0.059	0.25	0.376	-0.001	-0.002	-0.002	0	-0.004	0.207	0.23	0.349	0.526	0.546	-0.003	-0.002	-0.003	0.001	0.002	2	9026	25.565	25.842	Palearctic	0	LC	Non-threatened
48009551	Otomys fortior	Rodentia	0	0	0.001	0.002	0.015	0.054	0.07	0	0	-0.003	-0.01	-0.014											1	9378			Afrotropic	1	VU	Threatened
41485	Talpa stankovici	Eulipotyphla	0.011002587	-1.93028E-05	0	0	0.007	0.033	0.048	0	0	0	0.002	0.003	0.098	0.119	0.211	0.314	0.333	0.004	0.003	-0.001	-0.003	-0.001	3	51806	31.336	35.267	Palearctic	0	LC	Non-threatened
4141	Cephalophus leucogaster	Cetartiodactyla	0.374071672	-0.097859361	0.02	0.034	0.184	0.496	0.59	-0.005	-0.007	-0.033	-0.119	-0.143	0.241	0.264	0.393	0.613	0.673	-0.007	-0.008	-0.055	-0.118	-0.134	1	1009745	181.437	60.629	Afrotropic	0	NT	Non-threatened
136305	Trinomys mirapitanga	Rodentia	0.28173913	-0.034782609	0.001	0.007	0.122	0.287	0.43	0	-0.002	-0.015	-0.018	-0.014	0.19	0.208	0.268	0.451	0.462	-0.011	-0.014	-0.017	-0.012	-0.013	1	575	95.444	37.703	Neotropic	0	DD	Data deficient
10157	Hipposideros ruber	Chiroptera	0.144802623	-0.037710912	0.001	0.002	0.063	0.326	0.477	0	0	-0.013	-0.051	-0.071	0.244	0.267	0.391	0.712	0.798	-0.001	0.001	0.001	0.031	0.017	3	8972814	106.54	91.32	Afrotropic	0	LC	Non-threatened
29661	Sorex araneus	Eulipotyphla	0.311111279	-0.00038205	0	0	0.048	0.725	0.863	0	0	0.001	-0.011	0.001	0.264	0.311	0.602	0.929	0.975	-0.001	-0.002	-0.002	-0.001	-0.003	3	13121334	21	25	Palearctic	0	LC	Non-threatened
5799	Ctenomys bonettoi	Rodentia	0.000256951	-0.00015417	0.003	0.006	0.023	0.075	0.091	-0.001	-0.001	-0.001	-0.003	-0.003	0.167	0.167	0.212	0.22	0.22	0.039	0.039	-0.006	-0.007	-0.007	2	19459	95.603	35.359	Neotropic	1	EN	Threatened
41696	Genetta angolensis	Carnivora	0.134025424	-0.042652399	0.003	0.008	0.092	0.311	0.403	-0.001	-0.001	-0.02	-0.051	-0.06	0.248	0.269	0.365	0.561	0.617	0.001	0.001	-0.011	-0.03	-0.017	1	1407330	71.632	75.664	Afrotropic	0	LC	Non-threatened
19391	Redunca fulvorufula	Cetartiodactyla	0.049809948	-0.010904955	0.001	0.002	0.034	0.168	0.229	-0.001	-0.001	-0.003	-0.025	-0.03	0.159	0.184	0.29	0.468	0.539	-0.007	-0.009	-0.007	-0.004	-0.007	3	1041820	222.99	82.12	Afrotropic	0	EN	Threatened
111679876	Hylomyscus vulcanorum	Rodentia	0.01355248	3.60438E-05	0	0	0.002	0.081	0.117	0	0	0	-0.019	-0.026	0.099	0.16	0.322	0.479	0.515	-0.004	-0.004	0	0.002	0.004	1	55488	25.193	25.75	Afrotropic	0	LC	Non-threatened
11798	Lepus fagani	Lagomorpha	0.033783406	-0.015369974	0.001	0.001	0.016	0.096	0.194	0	0	-0.002	-0.018	-0.041	0.209	0.231	0.313	0.426	0.5	-0.004	-0.008	-0.015	0.002	-0.029	3	196487	40.676	29.416	Afrotropic	0	LC	Non-threatened
756	Akodon serrensis	Rodentia	0.044580382	-0.000616767	0	0.001	0.017	0.116	0.182	0	0	-0.001	-0.003	-0.003	0.154	0.176	0.273	0.519	0.584	-0.003	-0.002	-0.001	-0.002	0.001	1	277252	23.661	22.001	Neotropic	0	LC	Non-threatened
20007	Sciurus colliaei	Rodentia	0.207247197	-0.007291462	0.002	0.006	0.108	0.318	0.373	0	-0.001	-0.006	-0.009	-0.009	0.205	0.23	0.314	0.436	0.496	0.002	-0.001	-0.006	-0.004	0.005	3	81328	44.911	64.132	Neotropic	0	LC	Non-threatened
13451	Microtus oeconomus	Rodentia	0.625542426	-0.000984106	0.001	0.004	0.574	0.989	1	0	0.001	-0.002	-0.001	0	0.348	0.433	0.83	0.999	1	-0.003	-0.001	0.001	0	0	6	18496990	21.56	20	Palearctic	0	LC	Non-threatened
163313848	Microcebus manitatra	Primates	0	0	0.004	0.006	0.015	0.018	0.019	0	-0.001	-0.005	-0.002	-0.002											2	22	60.34	39.783	Afrotropic	1	CR	Threatened
8701	Funambulus palmarum	Rodentia	0.002119316	-0.0003289	0	0	0.001	0.027	0.042	0	0	0	-0.003	-0.004	0.059	0.081	0.189	0.286	0.319	-0.006	-0.007	-0.016	-0.01	0.003	13	1267862	34	46.851	Indomalayan	0	LC	Non-threatened
1888	Apodemus agrarius	Rodentia	0.093287878	0.002041101	0	0	0.009	0.219	0.428	0	0	0	0.005	0.005	0.219	0.25	0.447	0.744	0.82	-0.002	0	0	0.002	-0.001	7	11483507	20.75	26.784	Palearctic	0	LC	Non-threatened
40522	Caenolestes convelatus	Paucituberculata	0.082391304	-0.001652174	0.003	0.006	0.068	0.196	0.294	-0.001	-0.001	-0.011	-0.024	0.009	0.2	0.219	0.306	0.429	0.455	-0.002	0.011	0.011	-0.058	-0.076	1	23000	52.473	128.866	Neotropic	0	VU	Threatened
14362	Natalus tumidirostris	Chiroptera	0.438586482	-0.02192549	0.001	0.005	0.18	0.912	0.96	0	-0.001	-0.022	-0.039	0.005	0.317	0.378	0.737	0.964	0.976	0.013	0.01	-0.046	0.005	0.002	3	1395271	121.108	66.158	Neotropic	0	LC	Non-threatened
84500842	Murina recondita	Chiroptera	0.114813943	0.005829016	0	0.002	0.073	0.234	0.284	0	0	-0.001	0.004	0.004	0.18	0.203	0.275	0.331	0.34	0	-0.002	0.001	0.001	0.001	3	16984			Indomalayan	0	LC	Non-threatened
45958680	Pseudohydromys berniceae	Rodentia	0.523869615	-0.312786072	0.107	0.195	0.298	0.371	0.398	-0.015	-0.029	-0.04	-0.025	-0.026	0.294	0.301	0.337	0.397	0.407	-0.003	-0.004	0.007	-0.012	-0.017	1	46754	76.048	102.656	Australasia	0	LC	Non-threatened
2123	Dermanura azteca	Chiroptera	0.088999602	-0.009682812	0	0.001	0.028	0.215	0.314	0	0	-0.003	-0.013	-0.018	0.178	0.207	0.327	0.504	0.593	-0.003	0	-0.007	0.004	0.005	3	607778	115.3	35.735	Neotropic	0	LC	Non-threatened
10118	Hipposideros cervinus	Chiroptera	0.215886795	-0.062341045	0.003	0.01	0.106	0.394	0.482	-0.001	-0.003	-0.016	-0.049	-0.041	0.273	0.292	0.385	0.599	0.666	-0.006	-0.004	-0.018	-0.022	0.019	3	1964789	98.113	60.917	Indomalayan	0	LC	Non-threatened
48294467	Sylvisorex ollula	Eulipotyphla	0.28466707	-0.063613487	0.012	0.024	0.147	0.507	0.634	-0.003	-0.006	-0.025	-0.106	-0.107	0.25	0.274	0.426	0.704	0.784	-0.002	-0.001	-0.041	0.005	0.024	1	1416272	33.144	30.132	Afrotropic	0	LC	Non-threatened
42640	Allocricetulus curtatus	Rodentia	0.262166796	-0.000127621	0.014	0.023	0.118	0.645	0.795	-0.001	0	0.002	-0.005	0	0.272	0.31	0.566	0.865	0.91	0.001	0.002	-0.003	0.003	0.002	1	1332068	13.457	24.5	Palearctic	0	LC	Non-threatened
5076	Coelops robinsoni	Chiroptera	0.538296698	-0.169858058	0.023	0.053	0.296	0.604	0.656	-0.005	-0.011	-0.061	-0.118	-0.131	0.282	0.302	0.381	0.654	0.666	-0.012	-0.013	0.053	-0.123	-0.128	3	137662	106.986	45.66	Indomalayan	0	VU	Threatened
84466859	Scotophilus trujilloi	Chiroptera	0.079653634	-0.005816228	0.001	0.002	0.022	0.163	0.298	0	-0.001	-0.003	-0.017	-0.033	0.145	0.17	0.34	0.474	0.497	0.001	0	-0.029	-0.039	-0.042	1	38341			Afrotropic	0	LC	Non-threatened
40540	Sarcophilus harrisii	Dasyuromorphia	0.360150435	-0.000579801	0.006	0.014	0.125	0.837	0.916	0	0	0	-0.003	-0.003	0.24	0.283	0.665	0.954	0.985	0	0	-0.002	-0.002	-0.001	2	63815	26	243.33	Australasia	0	EN	Threatened
82345555	Rhinopoma cystops	Chiroptera	0.392873132	-0.020119749	0.002	0.005	0.16	0.82	0.939	-0.001	-0.001	-0.024	-0.025	-0.048	0.299	0.344	0.62	0.944	0.969	-0.002	-0.007	-0.02	-0.025	-0.008	5	5691224	98.28	36.02	Palearctic	0	LC	Non-threatened
5626	Crocidura erica	Eulipotyphla	0.002109345	0.000457773	0.004	0.006	0.025	0.121	0.158	0	0	0.001	-0.004	-0.005	0.115	0.237	0.253	0.266	0.268	0.122	0.003	0.003	0.003	0.003	1	111409	25.914	22.93	Afrotropic	0	DD	Data deficient
9488	Graphiurus ocularis	Rodentia	0.034640121	-0.001864929	0.003	0.008	0.049	0.135	0.175	0	0	-0.001	-0.003	-0.003	0.17	0.185	0.244	0.34	0.371	0	0	-0.001	-0.003	-0.003	2	323873	28.427	34.995	Afrotropic	0	LC	Non-threatened
80458824	Hipposideros nicobarulae	Chiroptera	0.007347539	-0.004408523	0.019	0.025	0.135	0.205	0.214	-0.012	-0.008	0.009	0.017	0.017	0.269	0.273	0.302	0.337	0.349	-0.131	-0.135	-0.163	-0.184	-0.196	2	1361	42.1	62.719	Indomalayan	1	EN	Threatened
39426	Galidia elegans	Carnivora	0.035510217	-0.027127654	0.01	0.019	0.101	0.212	0.237	-0.001	-0.002	-0.017	-0.039	-0.036	0.212	0.232	0.283	0.354	0.376	-0.002	-0.015	-0.018	-0.062	-0.077	3	92931	76.11	59.27	Afrotropic	0	LC	Non-threatened
6520	Diaemus youngi	Chiroptera	0.492461303	-0.01587421	0.004	0.01	0.252	0.96	0.989	-0.001	-0.001	-0.021	-0.006	-0.001	0.285	0.34	0.765	0.989	0.997	-0.002	-0.005	-0.032	0	0	5	13107172	258.74	212.258	Neotropic	0	LC	Non-threatened
41557	Plecturocebus cinerascens	Primates	0.891061004	-0.008553589	0.167	0.302	0.902	0.999	1	-0.016	-0.023	-0.015	-0.001	0	0.44	0.538	0.933	0.999	1	-0.023	-0.026	-0.01	0	0	1	211724	152.025	153.363	Neotropic	0	LC	Non-threatened
30208	Damaliscus pygargus	Cetartiodactyla	0.010315251	-0.000753177	0	0.002	0.022	0.075	0.098	0	0	-0.001	-0.001	-0.003	0.111	0.125	0.186	0.284	0.33	0.001	-0.001	-0.002	-0.012	-0.014	3	396985	243	152	Afrotropic	0	LC	Non-threatened
5615	Crocidura pergrisea	Eulipotyphla	0	0	0.021	0.021	0.036	0.039	0.039	-0.002	-0.002	-0.003	-0.004	-0.004											1	10	26.615	23.123	Palearctic	0	DD	Data deficient
48269646	Cryptotis lacertosus	Eulipotyphla	0	0	0.002	0.003	0.006	0.013	0.017	-0.001	-0.001	-0.001	-0.002	-0.003											1	237	28.676	31.738	Neotropic	0	DD	Data deficient
22802	Uromys hadrourus	Rodentia	0.920436817	0	0.262	0.37	0.554	0.695	0.705	0	0	0	0	0	0.41	0.431	0.564	0.696	0.706	0	0	0	0	0	2	641	36.839	18.6	Australasia	0	NT	Non-threatened
5146	Colobus vellerosus	Primates	0.011758929	6.98425E-05	0	0.001	0.007	0.068	0.099	0	-0.001	-0.001	-0.012	-0.019	0.133	0.165	0.276	0.344	0.365	-0.005	-0.005	-0.004	0.001	0.003	2	472492	190.529	269.984	Afrotropic	0	CR	Threatened
3332	Bunomys penitus	Rodentia	0.003058824	0	0.02	0.034	0.095	0.129	0.133	-0.004	-0.005	-0.018	-0.03	-0.033	0.316	0.316	0.322	0.324	0.324	-0.02	-0.02	-0.021	-0.022	-0.022	2	4250	28.78	25.706	Australasia	0	LC	Non-threatened
10972	Kerivoula eriophora	Chiroptera	0	0	0.045	0.047	0.058	0.068	0.071	-0.006	-0.006	-0.007	-0.008	-0.009											1	306	83.108	53.904	Afrotropic	0	DD	Data deficient
751	Abrothrix olivaceus	Rodentia	0.234428728	-0.008718508	0.005	0.012	0.129	0.504	0.657	-0.001	-0.001	-0.01	-0.017	-0.026	0.255	0.279	0.459	0.763	0.847	-0.003	-0.003	-0.006	-0.021	-0.022	3	1082410	24.377	23.464	Neotropic	0	LC	Non-threatened
21496	Tarsomys echinatus	Rodentia	0	0	0.009	0.012	0.051	0.136	0.149	-0.002	-0.003	-0.012	-0.045	-0.05											1	468	32.919	24.92	Indomalayan	1	VU	Threatened
11693	Leptomys signatus	Rodentia	0.668407311	0	0.205	0.21	0.481	0.585	0.589	-0.049	-0.049	0.001	-0.04	-0.04	0.373	0.418	0.513	0.587	0.591	0.001	0	0.001	-0.04	-0.039	2	766	34.193	27.954	Australasia	0	LC	Non-threatened
136416	Peromyscus hylocetes	Rodentia	0.025297936	-0.001835497	0	0	0.008	0.111	0.167	0	0	-0.001	-0.007	-0.004	0.118	0.133	0.209	0.252	0.264	-0.008	-0.003	-0.008	-0.004	-0.006	1	37592	24.958	26.784	Neotropic	0	LC	Non-threatened
41359	Crocidura somalica	Eulipotyphla	0.070337825	-0.028874934	0.016	0.027	0.087	0.217	0.267	-0.002	-0.005	-0.014	-0.033	-0.038	0.223	0.237	0.291	0.361	0.382	0.002	0	-0.017	-0.033	-0.047	1	177074	26.237	22.313	Afrotropic	0	LC	Non-threatened
81629770	Miniopterus aelleni	Chiroptera	0.023808465	-0.020413609	0.011	0.017	0.065	0.166	0.198	-0.003	-0.005	-0.018	-0.048	-0.056	0.184	0.197	0.24	0.319	0.339	-0.019	-0.013	-0.022	0.026	0.025	2	67455	146.648	82.289	Afrotropic	0	LC	Non-threatened
20192	Sicista severtzovi	Rodentia	0.00091788	-6.29076E-05	0	0	0.001	0.006	0.01	0	0	0	0	0	0.091	0.117	0.202	0.28	0.295	-0.006	-0.001	-0.003	-0.009	-0.009	1	349719	27.185	35.25	Palearctic	0	LC	Non-threatened
12555	Macaca nemestrina	Primates	0.166618932	-0.067619166	0.002	0.006	0.085	0.328	0.431	-0.001	-0.002	-0.013	-0.046	-0.052	0.265	0.282	0.346	0.596	0.658	-0.009	-0.004	0.034	-0.065	-0.107	7	1368680	172	324	Indomalayan	0	VU	Threatened
44991	Arvicanthis ansorgei	Rodentia	0.00878499	-0.007786314	0.001	0.002	0.01	0.085	0.131	0	-0.001	-0.002	-0.017	-0.024	0.148	0.185	0.248	0.295	0.303	-0.06	-0.088	-0.094	-0.053	-0.047	1	654867	22	22.827	Afrotropic	0	LC	Non-threatened
41212	Lemniscomys zebra	Rodentia	0.065201914	-0.005945805	0	0.001	0.021	0.169	0.362	0	0	-0.005	-0.029	-0.03	0.248	0.282	0.515	0.832	0.872	0.007	0.01	-0.016	-0.005	-0.01	2	3778294	25.133	26.039	Afrotropic	0	LC	Non-threatened
8785	Sciurocheirus alleni	Primates	0.001040091	1.0506E-05	0	0	0.012	0.117	0.138	0	0	-0.002	-0.014	-0.015	0.169	0.27	0.286	0.289	0.29	-0.013	-0.049	0.01	0.011	0.01	2	95184	134.524	88.109	Afrotropic	0	NT	Non-threatened
41443	Sylvisorex granti	Eulipotyphla	0.106206439	-0.002987056	0	0.001	0.008	0.208	0.361	0	-0.001	-0.001	-0.009	-0.002	0.171	0.202	0.352	0.599	0.673	-0.005	-0.002	0.001	0.002	0	1	30130	43.801	39.698	Afrotropic	0	LC	Non-threatened
114980541	Brucepattersonius griserufescens	Rodentia	0.012362609	-0.000470762	0	0.001	0.013	0.06	0.088	0	0	-0.001	-0.002	-0.001	0.123	0.137	0.219	0.275	0.29	-0.004	-0.005	-0.006	-0.004	-0.002	2	48857	23.776	22.437	Neotropic	0	DD	Data deficient
29673	Meles meles	Carnivora	0.040550438	0.001407806	0	0	0.003	0.085	0.188	0	0	0	0	0.003	0.182	0.212	0.335	0.542	0.605	-0.001	-0.001	0.004	0.007	0	1	9741399	49	92.29	Palearctic	0	LC	Non-threatened
17173	Phyllonycteris aphylla	Chiroptera	0	0	0	0	0	0	0	0	0	0	0	0.001											1	215	125.153	65.06	Neotropic	0	CR	Threatened
14929	Nycteris grandis	Chiroptera	0.170510565	-0.054475832	0.001	0.002	0.068	0.34	0.467	0	0	-0.013	-0.06	-0.091	0.238	0.262	0.365	0.644	0.71	-0.005	-0.005	-0.015	-0.036	0.042	4	4405293	100.076	52.5	Afrotropic	0	LC	Non-threatened
41692	Paguma larvata	Carnivora	0.077558983	-0.01702807	0	0.001	0.024	0.21	0.336	0	-0.001	-0.002	-0.022	-0.038	0.245	0.271	0.383	0.639	0.691	-0.005	-0.005	0.008	-0.013	0.014	5	6323265	81.13	109.13	Indomalayan	0	LC	Non-threatened
19416	Reithrodontomys spectabilis	Rodentia	0	0	0	0.002	0.03	0.086	0.093	0	0.002	-0.003	-0.007	-0.006											1	461	26.384	24.976	Neotropic	0	CR	Threatened
40568	Onychogalea unguifera	Diprotodontia	0.676026924	0.000102538	0.099	0.139	0.523	0.974	0.995	0	0	0	0	0	0.306	0.35	0.759	0.989	0.998	0	0	0	0	0	3	955743	27.679	240.98	Australasia	0	LC	Non-threatened
811	Alcelaphus buselaphus	Cetartiodactyla	0.141402766	-0.020683251	0.001	0.003	0.06	0.338	0.506	0	0	-0.011	-0.035	-0.033	0.242	0.268	0.422	0.758	0.818	0	0.002	0.008	-0.004	0.006	7	6761268	240.637	193	Afrotropic	0	LC	Non-threatened
45061	Mastomys huberti	Rodentia	0.046631661	-0.016950086	0.001	0.002	0.019	0.159	0.236	0	-0.001	-0.004	-0.029	-0.047	0.211	0.232	0.328	0.647	0.754	0.005	0.014	0.049	0.046	0.037	6	581236	23.057	24.935	Afrotropic	0	LC	Non-threatened
2053	Arctocebus aureus	Primates	0.413653369	-0.073621778	0.019	0.033	0.181	0.55	0.624	-0.003	-0.005	-0.029	-0.136	-0.141	0.239	0.265	0.428	0.644	0.69	-0.005	-0.008	-0.082	-0.136	-0.144	1	671717	133.74	112.309	Afrotropic	0	LC	Non-threatened
13977	Mus phillipsi	Rodentia	0.000634939	-5.75039E-05	0	0	0.001	0.014	0.024	0	0	-0.001	-0.002	-0.003	0.037	0.047	0.085	0.115	0.121	-0.001	-0.002	-0.004	-0.002	0	3	417363	18.692	24.212	Indomalayan	0	LC	Non-threatened
10140	Hipposideros jonesi	Chiroptera	0.005720253	-0.0011099	0.001	0.001	0.011	0.063	0.087	0	0	-0.003	-0.012	-0.017	0.152	0.177	0.265	0.338	0.36	-0.017	-0.011	0.01	0.009	0.009	9	1159564	99.97	61.85	Afrotropic	0	NT	Non-threatened
39889	Hylobates abbotti	Primates	0.17406155	-0.092024204	0.011	0.023	0.103	0.315	0.337	-0.004	-0.006	-0.011	-0.036	-0.04	0.242	0.267	0.318	0.387	0.488	-0.026	-0.025	-0.012	-0.013	-0.064	4	146092	217	600.502	Indomalayan	0	EN	Threatened
16721	Petaurista magnificus	Rodentia	0.131130654	-0.010048702	0.002	0.006	0.107	0.287	0.372	0	0	-0.002	-0.007	-0.009	0.232	0.248	0.341	0.52	0.567	0.002	0.004	0.004	0.008	0.003	1	142705	64.164	75.465	Indomalayan	0	LC	Non-threatened
8833	Galidictis fasciata	Carnivora	0.023799769	-0.014544973	0.009	0.018	0.093	0.199	0.228	-0.001	-0.002	-0.014	-0.032	-0.029	0.196	0.214	0.271	0.318	0.326	0.008	-0.001	-0.008	-0.026	-0.027	1	82984	81.399	70.2	Afrotropic	0	VU	Threatened
17566	Platyrrhinus aurarius	Chiroptera	0.937685999	-0.002118403	0.282	0.49	0.86	0.967	0.975	-0.013	-0.055	-0.048	-0.012	-0.01	0.514	0.6	0.874	0.97	0.975	-0.056	-0.048	-0.055	-0.012	-0.01	3	352152	117.397	49.337	Neotropic	0	LC	Non-threatened
20479	Notocitellus annulatus	Rodentia	0.085590953	-0.002630455	0.001	0.003	0.049	0.216	0.272	0	-0.001	-0.004	-0.004	0	0.159	0.18	0.28	0.356	0.38	-0.002	0.001	0.002	0.001	0.001	3	44479	31.88	43.379	Neotropic	0	LC	Non-threatened
12826	Marmota himalayana	Rodentia	0.394271367	-0.01101612	0.007	0.015	0.161	0.92	0.986	-0.001	-0.001	-0.009	-0.004	0	0.3	0.34	0.703	0.991	0.998	-0.002	-0.004	-0.003	0	0	4	2393311	40.67	37.5	Palearctic	0	LC	Non-threatened
42188	Dama dama	Cetartiodactyla	0.004410975	-0.000101821	0	0	0.001	0.014	0.027	0	0	0	0	0	0.102	0.124	0.286	0.679	0.765	0.002	0.002	0.002	0.005	0.002	4	4007051	233	182.92	Palearctic	0	LC	Non-threatened
2998	Brachyuromys ramirohitra	Rodentia	0.015521451	-0.015521451	0.006	0.012	0.066	0.174	0.217	0	-0.002	-0.01	-0.031	-0.035	0.2	0.223	0.261	0.309	0.32	-0.2	-0.223	-0.261	-0.309	-0.32	2	68808	33.274	31.463	Afrotropic	0	LC	Non-threatened
14159	Myotis findleyi	Chiroptera	0.347181009	-0.008902077	0.016	0.028	0.14	0.453	0.498	-0.008	-0.011	-0.024	-0.002	-0.003	0.222	0.251	0.394	0.511	0.529	-0.004	-0.011	0	0.005	-0.002		337	82.253	52.894	Neotropic	1	EN	Threatened
6664	Santamartamys rufodorsalis	Rodentia	0	0	0.001	0.002	0.008	0.018	0.018	0.001	0	-0.001	-0.004	-0.003												91	86.613	39.469	Neotropic	0	CR	Threatened
21518	Gerbilliscus phillipsi	Rodentia	0.029479273	-0.018403805	0.005	0.008	0.045	0.18	0.225	-0.001	-0.001	-0.007	-0.03	-0.036	0.219	0.235	0.294	0.426	0.554	-0.002	0.001	0.068	0.13	0.031	1	72322	25.665	25.178	Afrotropic	0	LC	Non-threatened
13976	Mus pahari	Rodentia	0.040209305	-0.006104344	0.001	0.002	0.027	0.146	0.226	0	0	-0.003	-0.014	-0.018	0.227	0.245	0.358	0.619	0.663	0.001	-0.001	0	-0.013	-0.018	2	1690927	24.896	26.087	Indomalayan	0	LC	Non-threatened
47992992	Lophuromys pseudosikapusi	Rodentia	0	0	0.004	0.006	0.047	0.171	0.181	-0.001	-0.001	-0.01	-0.031	-0.033											1	1748	30.72	46.774	Afrotropic	1	EN	Threatened
16563	Penthetor lucasi	Chiroptera	0.175993276	-0.071675427	0.002	0.008	0.091	0.333	0.437	-0.001	-0.002	-0.014	-0.047	-0.056	0.265	0.282	0.346	0.596	0.658	-0.008	-0.004	0.034	-0.065	-0.107	3	1290805	134.493	76.225	Indomalayan	0	LC	Non-threatened
136497	Manis culionensis	Pholidota	0.016848746	-0.009847669	0.004	0.009	0.045	0.149	0.177	-0.002	-0.005	-0.018	-0.04	-0.038	0.176	0.194	0.248	0.274	0.275	0.005	0.02	-0.014	-0.033	-0.033	3	12998	115.073	92.462	Indomalayan	0	CR	Threatened
